Token Name,Buy or Sell,Timestamp,SOL Balance,Token Balance,Description,Signature,USD Balance
PONKE,Sell,Sat  17 Aug 2024 15:24:30 GMT,0.02173913,9.628448324,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.02173913 SOL for 9.628448324 PONKE,5QYXXEdB13GkovouVJEWVkYYttzh7kw97fu6eGhWA7boY533WvH9hMS3JnkvYRq7W248Rm185cRSEGDPDjWX8WZZ,3.0100438464050563
DANNY,Sell,Sat  17 Aug 2024 21:27:14 GMT,0.1,6058.317683,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 6058.317683 DANNY,1yK8LcfyccNmwS1UxvdYP9Yy7YbMC5J24jvjJfGVZmQSAGEKoY6Yn6bjy1VJokKcgFJwcHmUvqrXHNDwo8d7LFX,13.846201970387298
USDC,Buy,Sat  17 Aug 2024 15:24:15 GMT,1.79745018,253.451526,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 253.451526 USDC for 1.79745018 SOL,47N3QLQYLRKg9RhaiBc5o2F8J2HWfSjiHMyz4J1juChtZCfdTufSrC54r2zLgnxZvCuiwPFcFwcf7pi1vbfMguai,248.87858223989005
BigT,Sell,Sat  17 Aug 2024 21:27:09 GMT,0.1,958.95419916,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 958.95419916 BigT,3KeJkuvq7HWfDTJnLawTr5QtUbxjBFpMg9m4kqQLKuc3RC9NWxpVnkksiPRRWmMGiojZS2Bord9PBzvtNjGiezBC,13.846201970387298
WTS,Buy,Sat  17 Aug 2024 15:23:47 GMT,0.248840043,35930.434714,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 35930.434714 WTS for 0.248840043 SOL,5pKJ4edct9AC6TgiVhRNu1Ad5jZViae88BF124uPcQ3qTwVrmvhGcVjQampvqjZWHNZ4QuEEoN8fxEuvUvwebrm7,34.454894936978604
$INA,Buy,Sat  17 Aug 2024 21:27:01 GMT,0.185411696,11929.400097,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 11929.400097 $INA for 0.185411696 SOL,2Se9UNVx8M3zo1wxRH4rkvtTzJyFmpjffC9mcs7cVCPDMPiAUuKfcznwanbrwcJZnHmxCa4ebLWjFmgAzKAEy2We,25.672477904880505
CHONKY,Sell,Sat  17 Aug 2024 15:23:11 GMT,0.076854584,669149.556147,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.076854584 SOL for 669149.556147 CHONKY,3KZWvAxB5NVWorSgdCqPhQs6Zf6rTsx19QHjcokCuqSBaK3SuNHWUeT7nM3HEzqk2nwTJ7HCdxXr3yx7jY9oywzZ,10.641440924140962
SNIBBU,Buy,Sat  17 Aug 2024 21:26:51 GMT,0.112640319,10416666.666666,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 10416666.666665999 SNIBBU for 0.112640319 SOL,4jmi4KAfYagYmfwLwLBho2LEb76pg8ZKhe5i1Rrv5TrgNCTyjgQ7vYqvr1w1jx345L9JLAuqMBzKQ4SjyxUANvr6,15.59640606882854
GIGA,Buy,Sat  17 Aug 2024 15:23:11 GMT,2.377459736,13888.88888,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 13888.88888 GIGA for 2.377459736 SOL,3fupGLzWih9Ak4VGfHAEeKdUqTpHMne4udiz1pEPonNp9L3nWr3Wg5Sd7c7SRa8nt99BmkzvyDXM9GGFkTPegm8W,329.18787681119665
Klewi,Sell,Sat  17 Aug 2024 21:26:37 GMT,0.058333333,395095.256962,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 395095.256962 Klewi,4SWiPv2Xqj69gNXKvnes1ZbMQejiMh7PfrhzsBT7QjLNC9E69CNwvyv75ABdiN99FkWdMwm4L6xaQkyU1F8DTBup,8.076951103238585
CDOGE,Buy,Sat  17 Aug 2024 15:22:47 GMT,0.354628575,82865.153157,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 82865.153157 CDOGE for 0.354628575 SOL,3cezBGc1oh9ihKQVwFJqdHMQ2YA1ExezbfF22zMXh3AmShALezZ3piJaL7ktdzEVYThEtQ2gBWtR1JsUqgv3ckoX,49.102588739206396
TRUMP,Sell,Sat  17 Aug 2024 21:26:37 GMT,0.1,6961.108655824,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 6961.108655824 TRUMP,3mR3VLKPDj2gv2qst9S8nsggFNAAkSrTDfnBfNsMghNttLgyi49zDQBzuzXBmEqk36HVG97Y8JRyGZBDFoE2Ro1X,13.846201970387298
USDC,Buy,Sat  17 Aug 2024 15:22:39 GMT,4.520021788,636.573101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 636.573101 USDC for 4.520021788 SOL,5fEN2UDwPbzcsN3WomGdTYhkassBWD2nhEzbL9e7NTNWDsvVJK4DzgQpcQaVXwuJ7wBku7Mh9euGZGhdXU8MwKSD,625.8513458719913
TIDDIES,Buy,Sat  17 Aug 2024 21:26:37 GMT,0.021241586,2550580.2125,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2550580.2125 TIDDIES for 0.021241586 SOL,5QRqNWrpErFCmiTmL8XJm7qzV1VLrcT5VY4E4ihXn2kp83LX6Q611gTbYkH2z5o9iYaEtrPjmNUyzxS9hsbzTFjq,2.9411528992735123
Bazinga,Buy,Sat  17 Aug 2024 15:22:38 GMT,0.174050179,5119.562205,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 5119.562205 Bazinga for 0.174050179 SOL,5UU4tHT4vsFVWyME9WQzpKETWTA6ZV91Xv2RVCBLVAJqvP1N7s8nco1ancUqGiFJT5E1KqF9BYkCq8BbnFf3EXkb,24.09933931416062
MOAI,Sell,Sat  17 Aug 2024 21:26:35 GMT,0.050005001,600.353670062,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.050005001 SOL for 600.353670062 MOAI,erMU2GJ9cka4SqcRMY9Vr47xrGyithJxaY27M2xjn4a97ztuNkCuZptNkL5gPnmpLR3n6DaJExeYK83dTK5yiCC,6.923793433754188
MONGY,Sell,Sat  17 Aug 2024 15:22:32 GMT,1,37166.83246,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 1 SOL for 37166.83246 MONGY,3Mg1vQEq7j7rFzy7KjLve1owy6bxEEzbzRi2eVEDza2mN4qnJzEuaTyngWgKqH7fzQe4jmF41bMip8hGPgAaRaKc,138.46201970387298
KHAI,Sell,Sat  17 Aug 2024 21:26:20 GMT,0.28536494,130.37182984,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.28536494 SOL for 130.37182984 KHAI,5xLtbCkJZhD31MA2gDHxt22cCd4gNVgKYFLZwH8562D4BrqrjKhbyeHG1qWcSgP939LTJCQ7HM5Wi7X5gxpP21Dc,39.512205945074534
FOS,Buy,Sat  17 Aug 2024 15:22:23 GMT,0.149144108,60769.255876,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 60769.255876 FOS for 0.149144108 SOL,3CmzMgirTkWCwExJ2EcuYz3o3zi5zG95dcYGd73LDji2MWNRakdtDtt59zoX6djFt43YQpRhdkWksKUhwXTcRCSe,20.65079442061256
meme,Sell,Sat  17 Aug 2024 21:26:07 GMT,0.041,15442.173016,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.041 SOL for 15442.173016 meme,599ZEkCeCLf3fdKRvabDH3mSTnoJvzCkCZbkeEiG9cqb7VnUx6cRXNrdmrNpEnB5XD7J2Xzi7HEX5KGvDfKsgUQG,5.676942807858793
coal,Buy,Sat  17 Aug 2024 15:22:23 GMT,0.02894071,37462.512134,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 37462.512134 coal for 0.02894071 SOL,3hUnYaNysVqAHEGBVtPiNzkdmTxfHKK3TcmG2AX3QxK9RLqgwAxx6gmsnsUP5dTVaCJh8vh9bsPT9JJNQcH2WoD2,4.007189158264074
PUPPET,Buy,Sat  17 Aug 2024 21:25:53 GMT,0.076367308,101343.74,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 101343.74 PUPPET for 0.076367308 SOL,2E1cEtxSYeiemymjBiWSAqD2MFJoj3fat7cbxNYLTaMZHWYA5rsq5245WrcSHbSkrXcM9aDjc4aJp8vYtmPWZanW,10.573971705027736
Bazinga,Buy,Sat  17 Aug 2024 21:25:36 GMT,0.20183557,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.20183557 SOL,2MhB1ahh9U1z7wmsZMj336EBG5UrXrRgGZJFuYp8JhwJEzWH3CWe7B2VEjEZDk9Z5L3Mi9SbmMWBjrunH5TFbq99,27.946560670282434
KEN,Buy,Sat  17 Aug 2024 21:25:36 GMT,0.004326512,5000,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5000 KEN for 0.004326512 SOL,WttFFMtC3WMEAPcPXM7FVZbtoBEqoqNJwjLaNzZzn7Ar8Cb56QxXbWqrtoG8T4b76qVXVeDBxmDkmE87cpv4tcA,0.5990575897930429
$INA,Sell,Sat  17 Aug 2024 21:25:36 GMT,0.111111111,7105.93686,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.111111111 SOL for 7105.93686 $INA,3qfwuNVhauSHcp8cQAHjP3R3KFtrZbsQ3m3PXssKkdawtHGGBs1y5kVKfWUzscbT1GHE5XAEph4sKwLDZPVRzq4w,15.384668840601218
Klewi,Sell,Sat  17 Aug 2024 21:24:32 GMT,0.058333333,264908.278661,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 264908.278661 Klewi,5WHBwPuqhQXLNDC394wCs1P1FUgQ8cfAykw4Pt8HqCL12qM5fznMi7Q167ghjkAt8QR7akeA7MxmGr1KWukdChJx,8.076951103238585
SHIBY,Buy,Sat  17 Aug 2024 21:24:27 GMT,0.85282124,500000,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 500000 SHIBY for 0.85282124 SOL,3zNP4PKEarxbutmod6swpVcAtwkEHXUHfWr8Xxac6iQcf6hbWfFWHU33GacesJSXVXdQFdEChNnKoYoM7ZBFf62F,118.0833513367614
Bazinga,Buy,Sat  17 Aug 2024 21:24:25 GMT,0.201884766,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.201884766 SOL,2zonVsC6ZowhffWZWSQqhY5yzjnWtFdHcipkQ26wt3Npj12rXQ9Fk2WbWNpPRHiqkNTmDFr2RUaoHK88QBUTDqNk,27.953372447803787
PRNT,Sell,Sat  17 Aug 2024 21:24:17 GMT,0.027,38985.2257782,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.027 SOL for 38985.2257782 PRNT,5nJWNtfPyZ6VZpSy6nXK1NCkmSq5MgMyk2iYGbyyWpARmSsMVDvgryxcwsPqWkpvfW7ZdTdNV7DUxvFERsWwbSrR,3.7384745320045707
WTS,Buy,Sat  17 Aug 2024 21:24:12 GMT,0.024798761,3963.666993,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 3963.666993 WTS for 0.024798761 SOL,3EYBwSw925rDAHS41LuEg5KwvcxyUEd4qtx6yfecBrPa3VqXtUzR2fVGeopuJhJDTFkQx85ciRfagCdRsbpx9tnM,3.4336865342136367
MOBILE,Sell,Sat  17 Aug 2024 21:24:12 GMT,0.068,7791.685922,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.068 SOL for 7791.685922 MOBILE,3SNRHnLMXxvBynMB56HbRiUeftGxfzdgojDy4hhftcw8ipryinqZrpMBVRakN5JUyjD5s4yeXsseW6KHQpWGREAN,9.415417339863364
EGL,Buy,Sat  17 Aug 2024 21:24:05 GMT,0.057287667,524.96,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 524.96 EGL for 0.057287667 SOL,4KkWgBEhrhgLFcawx1Svua2AbVdhDcArm69NJQQukvjzXVj1uppYvzhN5W6h3xrrX2sgwXQ7Jc876qoNncZsrCeC,7.932166076942914
LOCKIN,Sell,Sat  17 Aug 2024 21:23:56 GMT,2.433333333,30031.619514305,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.433333333 SOL for 30031.619514305 LOCKIN,5W7Js2xteK7x4RySYFgViedScF7BWW4C398drJXixXjMqQFySpCtuejw5e9ZM2EdCnSW8Zsr8wEbuj1mAUcbjTjH,336.924247899937
MULL,Sell,Mon  12 Aug 2024 14:35:34 GMT,10,3200641.996024,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 3200641.996024 MULL,5kueohwm92gxmmd9ZFRJCbYq424ATBKmB9whBJZN3snvQqUD52hRoBw3npU4B6zYmyTgZnbatWdgk9CKzH4AL3yb,1384.6201970387299
Mully,Buy,Mon  12 Aug 2024 14:35:22 GMT,3.764411444,6028744.828766,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 6028744.828766 Mully  for 3.764411444 SOL,4bKaMqmewjqrhLJrLW3cBfC2zGBotDZyjjnKEsTVoBoFBaHXSmHuXzGPhrnMJ6LFgqwviDeJEWK7uoHpoqLbyvbc,521.2280115326129
MULL,Sell,Mon  12 Aug 2024 14:33:30 GMT,10,4523288.992542,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 4523288.992542 MULL,5GupLDTqRL1nxd1wNq8nPpmTZ9SoBxqvE5YzMDyKw5FTGhGACN5uHKVLPEo5pdp2rJbJLcLXZPSUfgjUHmF2ZWKL,1384.6201970387299
MULL,Buy,Mon  12 Aug 2024 14:29:49 GMT,10.548021708,7668607.857137,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 7668607.857137 MULL for 10.548021708 SOL,3PoXuu9npe9oAA3GHPTMHxA65HLqFkyNqdeCsrggBRV5k84ZoYL8iTfiMLnWawR1ttiuC36wk6P6Dmn3sQ45LUe9,1460.500389569976
Mully,Sell,Mon  12 Aug 2024 14:28:03 GMT,10,6028744.828766,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 6028744.828766 Mully ,5suDyL21QS2fB7d3yVGq4eFPT7kVn4v9SoETTADX6eizYkQPMmyQrQHyjYm4YTxmJphdpqGXdsfV9LWBcQJLLCo5,1384.6201970387299
Bibble,Buy,Mon  12 Aug 2024 13:55:21 GMT,25.881665874,11481184.982049,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 11481184.982049 Bibble for 25.881665874 SOL,2yRzQRguSZ7W6pVnoUi5nPaL2pGuB4X1QDjfgovAYJRkB1e3Zp8S8FiymuvQad5xQBkYWjJ31z1UZmLXCGKiqvzK,3583.627730214845
LIKE,Sell,Thu  15 Aug 2024 21:56:42 GMT,2.144075674,12622.442710866,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 2.144075674 SOL for 12622.442710866 LIKE,3gbZ2mtNntMjo4PnsRdyzAzB1S9ux8pwB8brRQ7fmbhtFKKExPUue9Gqfp4VKxDJkVgpj1MTPptqXyU5vAxeCruu,296.87304821998276
MULL,Sell,Mon  12 Aug 2024 12:49:06 GMT,10,7668607.857137,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 7668607.857137 MULL,4RZa44XopzLypUZpr9GqKvkpH5gngxSTnN1x9pYXuAcesNg9uJHhP1hAtb4VZXLdzvqQJr3gKF1Wh1CARNLr1ned,1384.6201970387299
DOGTOR,Buy,Sun  11 Aug 2024 20:55:10 GMT,0.367905848,6747180.84892,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 6747180.84892 DOGTOR for 0.367905848 SOL,rj1L2hNNPz3VH9dKqzyGUBHYj4gReZfbakrtJwNQnvWw5PpNsJh5mkattzr7vhD4y2PBqpe4mYA6kXoVKCGzdfi,50.9409867749461
LIKE,Sell,Thu  15 Aug 2024 21:52:52 GMT,0.7056,4151.997904463,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.7056 SOL for 4151.997904463 LIKE,3eVx45AbFogESkEdKchp3hQ3tXzQdSwfrTzpnnDD128AdTZnvYsef32rebisd29vbRDuMFUMmeKztrZ7QSzDxU3B,97.69880110305277
DOGTOR,Sell,Sun  11 Aug 2024 20:20:45 GMT,5,6747180.84892,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 6747180.84892 DOGTOR,3Px84jXBiacQ6VBB8sLXS5nmqHo3yR11wgD9UkfHqwBVTVzFG5bg22VEWx1VVYDKu6r1V8vwobxTnifvYhecriHr,692.3100985193649
LIKE,Sell,Thu  15 Aug 2024 21:52:15 GMT,0.84,4945.452720094,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.84 SOL for 4945.452720094 LIKE,3Ev9iPZEs4HiytLtnZqza3oqswyX6AaziF15AxJXgKDVTVNHyfaaL5csYRAMDqWFsoTnerUJbHXgDMJze6BtZqKA,116.3080965512533
BLOOD,Buy,Thu  15 Aug 2024 21:48:52 GMT,0.115021198,9525579.799691,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 9525579.799690999 BLOOD for 0.115021198 SOL,5B4gbB5jzoTia1JHeQZCX87YUWW2MdD3zGNHunGJE2yGvhYZX6HsvQAzSanKh7zJyvyHhb2fGpeqp2mGdVkGMWgi,15.926067383839076
H,Sell,Sun  11 Aug 2024 19:00:25 GMT,3,3034635.345532,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 3034635.345532 H,KfE45aCCjtd84P8K9MDHQb2nw8iYHYL3QPyhjSSjpUwbTV5m1hg7gTbBVsuAM9MFT37DDQZRhXuqwxUb9PidXDZ,415.3860591116189
JUP,Sell,Thu  15 Aug 2024 21:40:03 GMT,0.185791893,34.523341,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.185791893 SOL for 34.523341 JUP,539tMZcZ113N8Lp18F9XxuJrhXXHUU5AcsYEuDYkueAkyJ21EJ1EPDAyp9fk1mx24h9gGWHvMqXbYaMjkZgF6vzX,25.725120749385862
TAPEPE,Buy,Sun  11 Aug 2024 18:34:32 GMT,0.579753667,6485048.876492,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 6485048.876492 TAPEPE for 0.579753667 SOL,tWp1jWaAYqmqYJDVGwyxynNTdqGw34uJPbV2j9Q5J4NsLzJSejBFqoEDjrHwcaWLfJwkAXhz2cnzbbf2AwiyRpt,80.2738636635466
‎,Buy,Sun  11 Aug 2024 18:34:18 GMT,2.373402355,3537897.16959,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3537897.16959 ‎ for 2.373402355 SOL,uJZ8njrJmwzs7qtYGBD5TsmEPFTpKiVeYtBgM7GGRyn5Pr8JG7toZC8Z7LhQRmChh56SEBvn5XXdphQKhZfa26v,328.6260836432285
JUP,Sell,Thu  15 Aug 2024 21:38:46 GMT,0.967346218,179.648625,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.967346218 SOL for 179.648625 JUP,4u7Bm4rwrK6HKU8KmAGwCkZ3jH5peV8t2RBL33qqZW6RV1GoenhyjYTQFtSJ8GZRRBZDBF8h3X8aeoSE3DwMf8AG,133.940711097183
‎,Sell,Sun  11 Aug 2024 14:48:36 GMT,10,3537897.16959,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 3537897.16959 ‎,3k7HH2syPE8sjHTxvn8CcuDtFfLu2rnfUwq8qnjfqfHBpR1MzFWRivC7mx7wiQwmQf3e4U82Y1GRRKh81CqrZGmW,1384.6201970387299
JUP,Sell,Thu  15 Aug 2024 21:38:38 GMT,0.046447973,8.625985,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.046447973 SOL for 8.625985 JUP,359okSNsrsbb5R4PKddpe41Pr6MUepRuPRdwmRTixNxQ5Vw7pgd3M2xUZRMQwBz8TparbbqS7ezdGcrFV1oWrMn,6.4312801527309595
PARTY,Buy,Sun  11 Aug 2024 01:31:01 GMT,0.268893362,3303021.177979,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3303021.177979 PARTY for 0.268893362 SOL,b9ZEzYZcFvKCvMS1pMZcUeSgbcCHmzn4C3PgRudEEsnhhNG8bXK2zpyxYp3oKrRvSphDPfUQdnfmjDQ41hBha9n,37.23151798748465
Bro,Sell,Thu  15 Aug 2024 21:38:26 GMT,0.5,89753.93949,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.5 SOL for 89753.93949 Bro,3YPcFpX47JZDmvEPi62ECN6y9y6sRqWVjfmPPpmSGjE84BnhyWjCpitrYuZYALXdsdRftuiF8UCns1Ls9hdVRVAK,69.23100985193649
TRUST,Buy,Sat  10 Aug 2024 23:16:15 GMT,4.233097842,2557629.731157,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2557629.731157 TRUST for 4.233097842 SOL,x3w4N8AEC4y8EHF9UYCmrgmwJEejNh9o6NHUVo9jsRieaSP1RUwWJf9mJHTMKMiwQwzdRwUL2WAagJnsUcEoafk,586.1232768074262
JLP,Sell,Thu  15 Aug 2024 21:32:45 GMT,5,226.160256,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 5 SOL for 226.160256 JLP,RqZrtbY5UW2FyPpCB7aK54R7qy3Bujtd2uEkMShKVKAsPHDzr8gtavEMLtmDPYoQztw2skUywSWmjAXSEX5aidx,692.3100985193649
PARTY,Sell,Sat  10 Aug 2024 23:15:34 GMT,3,3303021.177979,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 3303021.177979 PARTY,2b9KDhrUKCNGGTXnX7HoFFK2a8puuVvkYh5ECh5mYz3DnJbRs8wqos1ZzbNhJqdxzm8wSHgwKL5RdEzeGAb5zjcB,415.3860591116189
HAMMER,Buy,Sat  10 Aug 2024 23:07:47 GMT,0.116417004,2812380.788138,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2812380.788138 HAMMER for 0.116417004 SOL,4eExQWroMoZe6S9dUyXGjcC9k2MbRLBUsfBUxZmmfJxdk2pzWChjsuvXVLTdfeVSzWsDeYNg84r2wXJMcMEeVsfM,16.11933350171386
HAMMER,Sell,Sat  10 Aug 2024 21:34:33 GMT,3,2812380.788138,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 2812380.788138 HAMMER,3gjyZm1S3gxzC28Smo31hkraeHu6NcPHWt6gbw2FdfT5Zbv3vrMhGE9YmEpADpWQ1t6814DcrzUdQvZsQZ2ke8sc,415.3860591116189
SCAT,Buy,Sat  10 Aug 2024 19:34:00 GMT,1.040775017,175184.365137,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 175184.365137 SCAT for 1.040775017 SOL,2iEScnC58FaFWZQNf6Q5HW3StoVVHUCrqJzmPB8wmcDM9gsmUQeq9hBceTRP1RcAMumrxrbzpw5MYFgNxP39AKBR,144.10781091115274
mousi,Buy,Sat  10 Aug 2024 19:33:15 GMT,2.318620857,4393703.335741,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 4393703.335741 mousi for 2.318620857 SOL,2Dy6ygaxnLDWaVptgzV6naNUbnFu8WQxuCbAgLJ1GHmuCxebMCUr8rzZ4YX8pyTqwzmj3MtvwVe5NctD5cCPLRHC,321.04092678774487
TRUST,Sell,Sat  10 Aug 2024 19:29:57 GMT,10,1602420.795561,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 1602420.795561 TRUST,v3Jd1cfRHi77bnAQ5UGUrxXoSLE2sDjjKimNb3d78e7KDRDAfcCgvdFUoJG3tQv2xNFH1ECFi4j5NGpjkj4LbAH,1384.6201970387299
TRUST,Sell,Sat  10 Aug 2024 19:20:21 GMT,10,955208.935596,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 955208.935596 TRUST,2vUguNk5wCFLyutMfPKegJ1cTjUt1Xv8JRXd56n5CHZV5tXtUWha82MWUNKMRy7ZQhfcficr9X9RJcLL8E4X6Q7n,1384.6201970387299
mousi,Sell,Sat  10 Aug 2024 18:26:30 GMT,5,4393703.335741,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 4393703.335741 mousi,5w5D7P6jJU8bR3jMZdaaye3AmEGahei8dJzBr5zKNhRbeh8eYyWf1b8PUBCaRouTyWdHeqPCRgL7yYYNECRgJSd2,692.3100985193649
Klewi,Sell,Sat  17 Aug 2024 21:23:32 GMT,0.022222222,101630.85677,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 101630.85677 Klewi,3WcbEszMhE1ZUcNECGkpNFMD9V73TdWjTUMELtbD2W7pzoSaZp3J26KXVCRcJpotaY8yjFNBD3hiQUyiFddJtLuB,3.07693374042784
WOLF,Sell,Sat  17 Aug 2024 21:23:32 GMT,0.071428571,2114.5942475,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.071428571 SOL for 2114.5942475 WOLF,5KFwJDKbCbr3za44LqiRpUFXAMSL4Rdt6KEEKRjE4xieBoNG6Rqwb4hBTEydfcjoUKfEP9DoVaKiwxB6rXVZaddh,9.890144205221489
hamster,Buy,Fri  09 Aug 2024 23:06:22 GMT,10.611423288,3011025.394887,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3011025.394887 hamster for 10.611423288 SOL,anQiACEzWAup8Y5Fe813aZKwmNmXUh1V1xkcu7y5owPvjCTwm7m23zWvv1rZVQnUxn1w4cbqcwq6QGq4mt6nje7,1469.2791003891925
